706,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC[N+](C)(C)C,-434.1884
2300,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC([NH2+]Cc2ccc(C[NH2+]C3CC(OC4CC(O)(C(C)=O)Cc5c(O)c6c(c(O)c54)C(=O)c4c(OC)cccc4C6=O)OC(C)C3O)cc2)C(O)C(C)O1,-434.1686
46147,CCOC(C(=O)OCC1CC[NH+](CC)C1)(c1ccccc1)c1ccccc1.O=C([O-])CC(O)(CC(=O)O)C(=O)O,-433.5179
74411,C[NH2+]CCOC[C+]([O-])[O-],-433.4269
47161,CC[N+](C)(CC)CCOC(=O)c1ccc(NC(=O)C[N+](C)(CC)CC)cc1O.[I-].[I-],-432.3868
77908,[O-][C+]([O-])[C@@H]1C=CC[NH2+]C1,-432.2294
10266,O=C(Nc1ccc(C(=O)[O-])c(O)c1)c1ccccc1.O=C(Nc1ccc(C(=O)[O-])c(O)c1)c1ccccc1.[Ca+2],-431.5822
74408,C[NH2+]C[C@@H](OC)[C+]([O-])[O-],-431.2991
46877,COc1ccc(C(=O)[O-])cc1.COc1ccc(C(=O)[O-])cc1.[Cu+2],-430.6134
23753,C[C@H]1[C@H]2[C@@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)C(O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C,-430.112
